ts_utc,event_id,market_id,question,market_kind,game_no,start_time,mins_to_start,outcome,token_id,best_bid,best_ask,mid,spread,bid_depth_1c,bid_depth_3c,bid_depth_5c,ask_cost_1c,ask_cost_3c,ask_cost_5c,n_bid_levels,n_ask_levels,volume
2026-09-26 05:03:02,1082638,4965039,LoL: 9Gaming vs CyberCore Esports - Game 1 Winner,map,1,2026-09-26 09:00:00,237.0,9Gaming,3450437120700698995905901421052103157611631605939010749387823068787902099396,0.2,0.83,0.515,0.63,10.67,16.46,16.46,22.99,47.43,75.93,11,12,
2026-09-26 05:03:02,1082638,4965039,LoL: 9Gaming vs CyberCore Esports - Game 1 Winner,map,1,2026-09-26 09:00:00,237.0,CyberCore Esports,91695402008026442282090345849743817308261503155395327541104616475025800810978,0.17,0.8,0.485,0.63,4.65,8.73,12.76,45.01,72.5,72.5,12,11,
2026-09-26 05:03:02,1082638,4965040,LoL: 9Gaming vs CyberCore Esports - Game 2 Winner,map,2,2026-09-26 09:00:00,237.0,9Gaming,94862875506860726892022036099176105746678493491775938923715916409383466591683,0.24,0.75,0.495,0.51,11.02,18.19,18.19,12.85,12.85,21.65,9,11,159.15
2026-09-26 05:03:02,1082638,4965040,LoL: 9Gaming vs CyberCore Esports - Game 2 Winner,map,2,2026-09-26 09:00:00,237.0,CyberCore Esports,3789162220859368824783329558901477516644489185941048174722909831712877267173,0.25,0.76,0.505,0.51,4.15,4.15,6.35,36.18,61.57,61.57,11,9,159.15
2026-09-26 05:03:02,1082638,4965041,LoL: 9Gaming vs CyberCore Esports - Game 3 Winner,map,3,2026-09-26 09:00:00,237.0,9Gaming,41578960734139692404035136020492616791810572193329416977057888857135103737481,0.19,0.73,0.46,0.54,4.9,8.9,11.17,7.3,7.3,22.9,12,12,176
2026-09-26 05:03:02,1082638,4965041,LoL: 9Gaming vs CyberCore Esports - Game 3 Winner,map,3,2026-09-26 09:00:00,237.0,CyberCore Esports,25272889527419887953447641332861950858060986001761456655875970880165251008669,0.27,0.81,0.54,0.54,2.7,2.7,7.1,21.76,42.76,56.69,12,12,176
2026-09-26 05:03:02,1082638,4965042,LoL: 9Gaming vs CyberCore Esports - Game 4 Winner,map,4,2026-09-26 09:00:00,237.0,9Gaming,82610037369299772018647917514269016581748122606293466411078906581688507649785,0.2,0.8,0.5,0.6,2.0,2.0,5.0,8.0,8.0,25.0,8,9,181
2026-09-26 05:03:02,1082638,4965042,LoL: 9Gaming vs CyberCore Esports - Game 4 Winner,map,4,2026-09-26 09:00:00,237.0,CyberCore Esports,82830207548615849510973271664267848427579625392499040583854794778443223786949,0.2,0.8,0.5,0.6,2.0,2.0,5.0,8.0,8.0,25.0,9,8,181
2026-09-26 05:03:02,1082638,4965043,LoL: 9Gaming vs CyberCore Esports (BO5) - VCS Finals Playoffs,series,,2026-09-26 09:00:00,237.0,9Gaming,42438738014285735753967617612971645979729929199191699470461257612757230026467,0.39,0.46,0.425,0.07,8.02,21.89,152.51,12.92,69.67,149.92,20,21,1.0309
2026-09-26 05:03:02,1082638,4965043,LoL: 9Gaming vs CyberCore Esports (BO5) - VCS Finals Playoffs,series,,2026-09-26 09:00:00,237.0,CyberCore Esports,35941138878261812172819830821691272359373052628618415467105583673631897595363,0.54,0.61,0.575,0.07,14.68,74.88,152.77,12.68,37.0,287.68,21,20,1.0309
2026-09-26 05:03:02,1082638,4965044,Games Total: O/U 3.5,total_games,,2026-09-26 09:00:00,237.0,Over,67520432031445686843840932227641777455829807332047917372409748276202388057465,0.08,0.75,0.415,0.67,3.0,3.0,3.75,7.5,7.5,7.5,4,9,
2026-09-26 05:03:02,1082638,4965044,Games Total: O/U 3.5,total_games,,2026-09-26 09:00:00,237.0,Under,107184403320724113687520732647388816757380312648914177078264345719058040363405,0.25,0.92,0.585,0.67,2.5,2.5,2.5,34.5,34.5,58.9,9,4,
2026-09-26 05:03:02,1082638,4965045,Games Total: O/U 4.5,total_games,,2026-09-26 09:00:00,237.0,Over,45147331182544944697857422361715189392759220814710532374506129673864767738157,0.08,0.91,0.495,0.83,3.0,3.0,3.78,49.27,49.27,109.07,4,5,
2026-09-26 05:03:02,1082638,4965045,Games Total: O/U 4.5,total_games,,2026-09-26 09:00:00,237.0,Under,57435805037714522079323478117814470236385096095645182203556382692904637977130,0.09,0.92,0.505,0.83,4.87,4.87,7.49,34.5,34.5,59.71,5,4,
2026-09-26 05:03:02,1082638,4965046,Game 1: Both Teams Slay Baron Nashor?,prop,1,2026-09-26 09:00:00,237.0,Yes,40541722074091986620580248432625830092524334946301695491466291653249439409269,0.02,0.98,0.5,0.96,1.16,1.16,1.16,272.3,272.3,272.3,2,2,
2026-09-26 05:03:02,1082638,4965046,Game 1: Both Teams Slay Baron Nashor?,prop,1,2026-09-26 09:00:00,237.0,No,104526388057178378467261796722639665300202075691795835975748933169329878701796,0.02,0.98,0.5,0.96,3.16,3.16,3.16,104.84,104.84,104.84,2,2,
2026-09-26 05:03:02,1082638,4965047,Game 1: Both Teams Slay a Dragon?,prop,1,2026-09-26 09:00:00,237.0,Yes,59424823407888145290360555588077224396604025869970369899719557234671831954837,0.02,0.98,0.5,0.96,3.16,3.16,3.16,104.84,104.84,104.84,2,2,
2026-09-26 05:03:02,1082638,4965047,Game 1: Both Teams Slay a Dragon?,prop,1,2026-09-26 09:00:00,237.0,No,103583579189494658018880365681009944402665214359072648830101346016835447084169,0.02,0.98,0.5,0.96,1.16,1.16,1.16,272.3,272.3,272.3,2,2,
2026-09-26 05:03:02,1082638,4965048,Game 1: Both Teams Destroy Inhibitors?,prop,1,2026-09-26 09:00:00,237.0,Yes,101249617121523673269477631304659047349329115330547818446003677793786704570604,0.02,0.98,0.5,0.96,1.16,1.16,1.16,272.3,272.3,272.3,2,2,
2026-09-26 05:03:02,1082638,4965048,Game 1: Both Teams Destroy Inhibitors?,prop,1,2026-09-26 09:00:00,237.0,No,383378174740080765675619973877413907193841698221699705846300331304019661924,0.02,0.98,0.5,0.96,3.16,3.16,3.16,104.84,104.84,104.84,2,2,
2026-09-26 05:03:02,1082638,4965049,Game 1: Any Player Quadra Kill?,prop,1,2026-09-26 09:00:00,237.0,Yes,52923043440391558584155562030542516479012756385302484858612299730864977238206,0.01,0.99,0.5,0.98,0.2,0.2,0.2,19.8,19.8,19.8,1,1,
2026-09-26 05:03:02,1082638,4965049,Game 1: Any Player Quadra Kill?,prop,1,2026-09-26 09:00:00,237.0,No,112425002335286162214478990832637429852903215332556067691419290573300886746326,0.01,0.99,0.5,0.98,0.2,0.2,0.2,19.8,19.8,19.8,1,1,
2026-09-26 05:03:02,1082638,4965050,Game 1: Any Player Penta Kill?,prop,1,2026-09-26 09:00:00,237.0,Yes,98649141531801218959511834905588839272280710698154456399649325175131178021757,0.01,0.5,0.255,0.49,0.2,0.2,0.2,20.0,20.0,20.0,1,8,
2026-09-26 05:03:02,1082638,4965050,Game 1: Any Player Penta Kill?,prop,1,2026-09-26 09:00:00,237.0,No,22308580540985727844335292478762476328979239717259927109851684387570751610690,0.5,0.99,0.745,0.49,20.0,20.0,20.0,19.8,19.8,19.8,8,1,
2026-09-26 05:03:02,1082638,4965051,Game 1: Odd/Even Total Kills?,odd_even,1,2026-09-26 09:00:00,237.0,Odd,39058763388064972562365449625006692038979755950644384954918727831603794105648,0.03,0.97,0.5,0.94,4.84,7.16,7.16,217.44,450.52,450.52,3,3,
